,word,in_dict
950,12gc2n1b90utvafur4owzg,0
951,12h,0
952,12hr,0
953,12hrs,0
954,12in,0
955,12inch,0
956,12inches,0
957,12ish,0
958,12kabob,0
959,12lbs,0
960,12midnight,0
961,12miles,0
962,12min,0
963,12mins,0
964,12minutes,0
965,12mn,0
966,12months,0
967,12mpg,0
968,12nn,0
969,12noon,0
970,12ounce,0
971,12ounces,0
972,12oz,0
973,12p,0
974,12pack,0
975,12pc,0
976,12people,0
977,12piece,0
978,12pk,0
979,12pm,0
980,12pt,0
981,12rh,0
982,12s,0
983,12slices,0
984,12st,0
985,12taxican,0
986,12teen,0
987,12th,0
988,12ths,0
989,12west,0
990,12x,0
991,12x12,0
992,12x15,0
993,12x2,0
994,12x20,0
995,12x6,0
996,12years,0
997,12yo,0
998,12yr,0
999,12yrs,0
1000,12ys,0
1001,12月の朝食は少し寒いので,0
1002,13,0
1003,130,0
1004,1300,0
1005,1300th,0
1006,13025,0
1007,1304,0
1008,1306132353545768,0
1009,13066,0
1010,130am,0
1011,130ish,0
1012,130lbs,0
1013,130mph,0
1014,130p,0
1015,130pm,0
1016,130ppl,0
1017,130º,0
1018,131,0
1019,1311,0
1020,1313,0
1021,132,0
1022,1321,0
1023,13216,0
1024,1322,0
1025,133,0
1026,1330,0
1027,13302668,0
1028,1330h,0
1029,1331,0
1030,1334,0
1031,1335,0
1032,13370,0
1033,1339,0
1034,134,0
1035,1340,0
1036,1345,0
1037,1346,0
1038,135,0
1039,1350,0
1040,1351,0
1041,1353,0
1042,1355,0
1043,13556049,0
1044,13560,0
1045,1356570,0
1046,136,0
1047,1360,0
1048,13610,0
1049,136244,0
1050,1363,0
1051,136989,0
1052,136th,0
1053,137,0
1054,13706,0
1055,13725,0
1056,13730,0
1057,13749,0
1058,13752,0
1059,13757,0
1060,13760,0
1061,13765,0
1062,1378,0
1063,1378780509,0
1064,137th,0
1065,138,0
1066,1380,0
1067,138312079642544,0
1068,13848,0
1069,138th,0
1070,139,0
1071,13901,0
1072,13926751,0
1073,1394723,0
1074,13_17,0
1075,13am,0
1076,13b,0
1077,13cents,0
1078,13dollar,0
1079,13each,0
1080,13flavors,0
1081,13hr,0
1082,13hrs,0
1083,13ish,0
1084,13jun15,0
1085,13k,0
1086,13lbs,0
1087,13m,0
1088,13mi,0
1089,13min,0
1090,13mins,0
1091,13minutes,0
1092,13mis,0
1093,13mo,0
1094,13month,0
1095,13months,0
1096,13n,0
1097,13north,0
1098,13oz,0
1099,13p,0
1100,13pm,0
1101,13pp,0
1102,13s,0
1103,13sep2014,0
1104,13something,0
1105,13th,0
1106,13usd,0
1107,13x2,0
1108,13x9,0
1109,13y,0
1110,13year,0
1111,13yo,0
1112,13yr,0
1113,13yrs,0
1114,14,0
1115,140,0
1116,1400,0
1117,14005,0
1118,1400th,0
1119,1401,0
1120,1403,0
1121,140am,0
1122,140f,0
1123,140lbs,0
1124,140pm,0
1125,140th,0
1126,141,0
1127,1410local,0
1128,14144,0
1129,14159265359,0
1130,141pm,0
1131,142,0
1132,1422,0
1133,1422906561,0
1134,1423,0
1135,143,0
1136,1430,0
1137,1434,0
1138,143pm,0
1139,144,0
1140,1440,0
1141,14414,0
1142,1443,0
1143,1444,0
1144,1448,0
1145,145,0
1146,1450,0
1147,1455,0
1148,145am,0
1149,145lb,0
1150,145pm,0
1151,146,0
1152,1467329535,0
1153,14694,0
1154,147,0
1155,1475,0
1156,1476,0
1157,148,0
1158,1480kphx,0
1159,1483,0
1160,14884,0
1161,14891,0
1162,149,0
1163,1490,0
1164,14900,0
1165,1495,0
1166,149544081,0
1167,14995,0
1168,14a,0
1169,14am,0
1170,14and,0
1171,14bucks,0
1172,14dls,0
1173,14dollar,0
1174,14hour,0
1175,14hr,0
1176,14hrs,0
1177,14in,0
1178,14inch,0
1179,14ish,0
1180,14k,0
1181,14m4,0
1182,14mar16,0
1183,14min,0
1184,14month,0
1185,14orders,0
1186,14oz,0
1187,14pcs,0
1188,14piece,0
1189,14pm,0
1190,14ppl,0
1191,14th,0
1192,14this,0
1193,14u,0
1194,14years,0
1195,14yo,0
1196,14yr,0
1197,14yrs,0
1198,15,0
1199,150,0
1200,1500,0
1201,15000,0
1202,1500865944,0
1203,1500ft,0
1204,1500s,0
1205,1500th,0
1206,150152,0
1207,1502,0
1208,1505,0
1209,15050,0
1210,1509,0
1211,150k,0
1212,150lb,0
1213,150pm,0
1214,150pp,0
1215,150s,0
1216,151,0
1217,1513,0
1218,151471672,0
1219,1515,0
1220,1516,0
1221,1519,0
1222,1519767,0
1223,152,0
1224,1520,0
1225,1522,0
1226,15230,0
1227,15240,0
1228,1525,0
1229,1528,0
1230,1529,0
1231,152nd,0
1232,153,0
1233,1530,0
1234,1533,0
1235,1534,0
1236,154,0
1237,15425,0
1238,15459,0
1239,155,0
1240,15504,0
1241,1550h,0
1242,1553,0
1243,1554,0
1244,1555,0
1245,155gw,0
1246,155pm,0
1247,156,0
1248,1561,0
1249,1565,0
1250,157,0
1251,158,0
1252,1580,0
1253,158am,0
1254,159,0
1255,1590,0
1256,1592,0
1257,1599,0
1258,159oz,0
1259,15a,0
1260,15am,0
1261,15amdjoodr,0
1262,15an,0
1263,15bucks,0
1264,15cent,0
1265,15cents,0
1266,15f,0
1267,15friends,0
1268,15ft,0
1269,15g,0
1270,15hr,0
1271,15ibu,0
1272,15ish,0
1273,15jun2018,0
1274,15k,0
1275,15lb,0
1276,15lbs,0
1277,15m,0
1278,15miles,0
1279,15min,0
1280,15mins,0
1281,15minuets,0
1282,15minute,0
1283,15minutes,0
1284,15mjns,0
1285,15mn,0
1286,15mns,0
1287,15month,0
1288,15more,0
1289,15mth,0
1290,15n,0
1291,15oz,0
1292,15p,0
1293,15pc,0
1294,15people,0
1295,15pm,0
1296,15pmish,0
1297,15pp,0
1298,15ppl,0
1299,15sec,0
1300,15so,0
1301,15t,0
1302,15th,0
1303,15times,0
1304,15to,0
1305,15ub3lx_1hajce2tk0ebra,0
1306,15vyears,0
1307,15we,0
1308,15weeks,0
1309,15x,0
1310,15x15,0
1311,15year,0
1312,15years,0
1313,15yh,0
1314,15yo,0
1315,15yr,0
1316,15yrs,0
1317,15個握壽司,0
1318,16,0
1319,160,0
1320,1600,0
1321,1600s,0
1322,1600sq,0
1323,1600th,0
1324,1601,0
1325,16048,0
1326,1605,0
1327,160896087268691,0
1328,160deg,0
1329,160lb,0
1330,160lbs,0
1331,160th,0
1332,160º,0
1333,161,0
1334,1610,0
1335,1612127444,0
1336,16134,0
1337,1614,0
1338,1615,0
1339,1616,0
1340,1617,0
1341,1619,0
1342,16199116,0
1343,162,0
1344,1620,0
1345,16222,0
1346,162638944,0
1347,1627,0
1348,163,0
1349,1630,0
1350,1632,0
1351,1635,0
1352,1638,0
1353,163rd,0
1354,164,0
1355,16422,0
1356,16489,0
1357,1649,0
1358,165,0
1359,16506,0
1360,1656,0
1361,16572,0
1362,16591592,0
1363,165ish,0
1364,165lbs,0
1365,166,0
1366,1661,0
1367,1664,0
1368,16640,0
1369,1665,0
1370,16685197,0
1371,167,0
1372,16741236,0
1373,1675,0
1374,168,0
1375,1682,0
1376,1686,0
1377,1688,0
1378,169,0
1379,1694,0
1380,1695,0
1381,169th,0
1382,16a,0
1383,16am,0
1384,16bux,0
1385,16c,0
1386,16dollar,0
1387,16dollars,0
1388,16e,0
1389,16f,0
1390,16h,0
1391,16in,0
1392,16inc,0
1393,16inch,0
1394,16ish,0
1395,16lbs,0
1396,16min,0
1397,16mins,0
1398,16mo,0
1399,16month,0
1400,16monthbold,0
1401,16off,0
1402,16oz,0
1403,16ozs,0
1404,16p,0
1405,16pc,0
1406,16pm,0
1407,16s,0
1408,16st,0
1409,16th,0
1410,16wings,0
1411,16x,0
1412,16y,0
1413,16years,0
1414,16yo,0
1415,16yr,0
1416,16yrs,0
1417,17,0
1418,170,0
1419,1700,0
1420,17001,0
1421,17005,0
1422,1700s,0
1423,1700th,0
1424,1702,0
1425,17050,0
1426,1706,0
1427,1707,0
1428,170lbs,0
1429,171,0
1430,1710,0
1431,1714630456,0
1432,1715,0
1433,17166,0
1434,172,0
1435,17213,0
1436,1722,0
1437,173,0
1438,1730,0
1439,1731,0
1440,1733,0
1441,17373636282,0
1442,1738,0
1443,1739,0
1444,174,0
1445,1740,0
1446,17400,0
1447,1743,0
1448,1745,0
1449,174th,0
1450,175,0
1451,1750,0
1452,1753,0
1453,175pp,0
1454,176,0
1455,1762,0
1456,17650,0
1457,17671380,0
1458,177,0
1459,1770s,0
1460,17730,0
1461,1775,0
1462,1776,0
1463,17787,0
1464,178,0
1465,1780,0
1466,1786505109,0
1467,179,0
1468,1792,0
1469,1799,0
1470,17a,0
1471,17am,0
1472,17b,0
1473,17fwy,0
1474,17g,0
1475,17h,0
1476,17ish,0
1477,17k,0
1478,17lb,0
1479,17min,0
1480,17mins,0
1481,17minutes,0
1482,17month,0
1483,17on,0
1484,17oz,0
1485,17p,0
1486,17plus,0
1487,17pm,0
1488,17th,0
1489,17times,0
1490,17u,0
1491,17yo,0
1492,17yr,0
1493,17yrs,0
1494,18,0
1495,180,0
1496,1800,0
1497,18008778988,0
1498,1800hrs,0
1499,1800s,0
1500,1801,0
1501,1802,0
1502,1805,0
1503,180inch,0
1504,180lb,0
1505,180lbs,0
1506,180ml,0
1507,180q,0
1508,180s,0
1509,180th,0
1510,180z,0
1511,181,0
1512,1812,0
1513,1815,0
1514,1817,0
1515,1818,0
1516,182,0
1517,1820,0
1518,1825,0
1519,18251,0
1520,183,0
1521,1830,0
1522,1832,0
1523,1833,0
1524,1834,0
1525,1835,0
1526,1837,0
1527,183lbs,0
1528,184,0
1529,1840,0
1530,1842,0
1531,18440,0
1532,1845,0
1533,185,0
1534,1850,0
1535,1851,0
1536,1853,0
1537,1855,0
1538,1857,0
1539,1859,0
1540,186,0
1541,1864,0
1542,1865,0
1543,1868,0
1544,187,0
1545,1870,0
1546,1872,0
1547,18750,0
1548,1879,0
1549,187d8,0
1550,187miles,0
1551,188,0
1552,1880,0
1553,1880s,0
1554,1882,0
1555,1885,0
1556,1886,0
1557,1888,0
1558,1889,0
1559,189,0
1560,1890,0
1561,18913,0
1562,1892,0
1563,1893,0
1564,1894,0
1565,1895,0
1566,1898,0
1567,1899,0
1568,189something,0
1569,18a,0
1570,18am,0
1571,18degrees,0
1572,18g,0
1573,18h30,0
1574,18hrs,0
1575,18in,0
1576,18inch,0
1577,18ish,0
1578,18lb,0
1579,18lbs,0
1580,18m,0
1581,18min,0
1582,18mins,0
1583,18mo,0
1584,18mons,0
1585,18month,0
1586,18months,0
1587,18mos,0
1588,18mth,0
1589,18mths,0
1590,18ounce,0
1591,18oz,0
1592,18p,0
1593,18per,0
1594,18pm,0
1595,18pp,0
1596,18s,0
1597,18something,0
1598,18st,0
1599,18th,0
1600,18w,0
1601,18year,0
1602,18years,0
1603,18yo,0
1604,18yr,0
1605,18yrs,0
1606,19,0
1607,190,0
1608,1900,0
1609,19000179217,0
1610,19005,0
1611,1900s,0
1612,1901,0
1613,19014227,0
1614,1902,0
1615,1903,0
1616,1904,0
1617,1905,0
1618,1906,0
1619,1908,0
1620,1908s,0
1621,1909,0
1622,190lb,0
1623,190lbs,0
1624,191,0
1625,1910,0
1626,1910pm,0
1627,1911,0
1628,1912,0
1629,1913,0
1630,1914,0
1631,1915,0
1632,1916,0
1633,1917,0
1634,1918,0
1635,1919,0
1636,192,0
1637,1920,0
1638,1920s,0
1639,1921,0
1640,1922,0
1641,1923,0
1642,1924,0
1643,1925,0
1644,19251,0
1645,1926,0
1646,1927,0
1647,1928,0
1648,1929,0
1649,193,0
1650,1930,0
1651,1930s,0
1652,1931,0
1653,1932,0
1654,1933,0
1655,1934,0
1656,1935,0
1657,1936,0
1658,1937,0
1659,1938,0
1660,1939,0
1661,194,0
1662,1940,0
1663,1940s,0
1664,1941,0
1665,1942,0
1666,1943,0
1667,1944,0
1668,1945,0
1669,1946,0
1670,1947,0
1671,1948,0
1672,19485,0
1673,1949,0
1674,195,0
1675,1950,0
1676,1950ish,0
1677,1950s,0
1678,1951,0
1679,1952,0
1680,1953,0
1681,1954,0
1682,1955,0
1683,1956,0
1684,1957,0
1685,1958,0
1686,1959,0
1687,196,0
1688,1960,0
1689,1960s,0
1690,1961,0
1691,19615,0
1692,1962,0
1693,1963,0
1694,1964,0
1695,1965,0
1696,1966,0
1697,1967,0
1698,1968,0
1699,1969,0
1700,197,0
1701,1970,0
1702,1970s,0
1703,1971,0
1704,1972,0
1705,1973,0
1706,1974,0
1707,1975,0
1708,1976,0
1709,1977,0
1710,1978,0
1711,1978ish,0
1712,1979,0
1713,198,0
